season_Monsoon,season_Post-Monsoon,season_Pre-Monsoon,season_Winter,soil_moisture,temperature,humidity,rain_probability,time_of_day,soil_ec
1.0,0.0,0.0,0.0,389.0,29.0,95.0,0.84,2.0,1.46
1.0,0.0,0.0,0.0,299.0,26.8,88.0,0.69,2.0,3.14
1.0,0.0,0.0,0.0,288.0,24.8,95.0,0.69,0.0,2.9
0.0,0.0,1.0,0.0,345.0,25.6,81.0,0.24,21.0,0.88
0.0,0.0,0.0,1.0,699.0,15.5,78.0,0.05,12.0,1.11
0.0,1.0,0.0,0.0,510.0,20.1,77.0,0.35,2.0,2.3
0.0,0.0,1.0,0.0,262.0,30.2,60.0,0.31,22.0,2.69
1.0,0.0,0.0,0.0,409.0,22.5,96.0,0.81,23.0,1.94
1.0,0.0,0.0,0.0,277.0,28.9,88.0,0.75,13.0,3.09
0.0,1.0,0.0,0.0,444.0,20.8,70.0,0.28,13.0,1.28
1.0,0.0,0.0,0.0,913.0,23.6,93.0,0.75,1.0,2.91
0.0,0.0,0.0,1.0,834.0,14.0,79.0,0.06,5.0,1.57
0.0,1.0,0.0,0.0,666.0,18.8,84.0,0.22,20.0,2.94
0.0,0.0,0.0,1.0,303.0,16.4,79.0,0.05,11.0,2.94
1.0,0.0,0.0,0.0,712.0,28.5,90.0,0.56,13.0,2.16
0.0,0.0,0.0,1.0,903.0,16.4,71.0,0.1,9.0,1.99
1.0,0.0,0.0,0.0,499.0,25.8,96.0,0.56,18.0,1.77
0.0,0.0,0.0,1.0,387.0,18.1,79.0,0.09,0.0,1.13
0.0,0.0,1.0,0.0,914.0,26.0,80.0,0.22,1.0,1.7
1.0,0.0,0.0,0.0,579.0,24.0,88.0,0.92,13.0,1.26
1.0,0.0,0.0,0.0,472.0,25.6,93.0,0.61,10.0,2.52
0.0,0.0,1.0,0.0,609.0,30.2,67.0,0.21,18.0,2.47
1.0,0.0,0.0,0.0,746.0,27.7,95.0,0.96,5.0,2.28
0.0,1.0,0.0,0.0,257.0,23.7,82.0,0.15,15.0,1.58
0.0,1.0,0.0,0.0,817.0,23.1,75.0,0.34,16.0,2.8
1.0,0.0,0.0,0.0,940.0,25.2,93.0,0.8,18.0,1.6
0.0,0.0,1.0,0.0,748.0,29.3,65.0,0.47,2.0,1.17
1.0,0.0,0.0,0.0,603.0,26.1,90.0,1.0,20.0,1.87
1.0,0.0,0.0,0.0,402.0,22.2,97.0,0.91,10.0,1.64
0.0,0.0,1.0,0.0,889.0,27.2,65.0,0.59,15.0,1.62
0.0,0.0,1.0,0.0,483.0,32.6,65.0,0.46,8.0,2.76
0.0,0.0,0.0,1.0,547.0,19.8,76.0,0.02,14.0,1.5
1.0,0.0,0.0,0.0,778.0,28.9,89.0,0.88,16.0,1.24
1.0,0.0,0.0,0.0,799.0,23.9,92.0,0.93,23.0,2.48
0.0,1.0,0.0,0.0,730.0,21.9,81.0,0.16,5.0,2.61
0.0,1.0,0.0,0.0,336.0,18.2,73.0,0.27,14.0,1.55
1.0,0.0,0.0,0.0,887.0,29.1,89.0,0.95,12.0,1.52
1.0,0.0,0.0,0.0,457.0,23.8,97.0,0.69,19.0,2.78
0.0,0.0,1.0,0.0,316.0,32.7,79.0,0.32,4.0,2.05
0.0,0.0,1.0,0.0,864.0,31.9,60.0,0.16,15.0,2.06
1.0,0.0,0.0,0.0,449.0,22.9,95.0,0.52,11.0,1.14
1.0,0.0,0.0,0.0,557.0,22.5,88.0,0.7,9.0,1.76
1.0,0.0,0.0,0.0,935.0,24.5,87.0,0.65,3.0,1.86
0.0,0.0,1.0,0.0,882.0,26.6,85.0,0.55,10.0,3.2
0.0,1.0,0.0,0.0,668.0,26.2,84.0,0.11,2.0,2.67
0.0,1.0,0.0,0.0,501.0,20.1,77.0,0.37,0.0,2.25
0.0,0.0,1.0,0.0,612.0,28.5,64.0,0.32,6.0,2.37
0.0,1.0,0.0,0.0,864.0,22.1,73.0,0.31,23.0,1.27
1.0,0.0,0.0,0.0,309.0,25.8,98.0,0.64,13.0,2.35
1.0,0.0,0.0,0.0,551.0,26.6,93.0,0.55,7.0,2.0
0.0,0.0,1.0,0.0,295.0,27.0,68.0,0.46,4.0,1.56
0.0,1.0,0.0,0.0,814.0,19.5,85.0,0.1,10.0,1.47
0.0,1.0,0.0,0.0,556.0,22.1,82.0,0.12,23.0,1.78
1.0,0.0,0.0,0.0,368.0,24.7,87.0,0.83,9.0,1.78
1.0,0.0,0.0,0.0,448.0,23.8,86.0,0.54,7.0,0.79
0.0,1.0,0.0,0.0,534.0,21.9,74.0,0.18,2.0,1.87
1.0,0.0,0.0,0.0,675.0,29.2,96.0,0.81,13.0,1.43
1.0,0.0,0.0,0.0,554.0,23.7,96.0,0.71,19.0,2.34
1.0,0.0,0.0,0.0,697.0,22.9,96.0,0.61,9.0,1.46
0.0,1.0,0.0,0.0,527.0,26.5,85.0,0.11,10.0,1.17
1.0,0.0,0.0,0.0,549.0,25.3,85.0,0.73,3.0,1.62
0.0,1.0,0.0,0.0,784.0,26.8,83.0,0.28,9.0,2.8
1.0,0.0,0.0,0.0,714.0,23.1,90.0,0.73,7.0,1.48
0.0,0.0,0.0,1.0,551.0,17.7,76.0,0.07,9.0,3.34
0.0,0.0,0.0,1.0,696.0,18.1,66.0,0.12,15.0,2.58
1.0,0.0,0.0,0.0,391.0,22.8,97.0,0.89,19.0,2.49
1.0,0.0,0.0,0.0,624.0,23.1,96.0,0.57,14.0,1.68
1.0,0.0,0.0,0.0,835.0,27.0,88.0,0.59,1.0,2.22
1.0,0.0,0.0,0.0,567.0,23.8,87.0,0.63,11.0,1.4
1.0,0.0,0.0,0.0,679.0,27.4,88.0,0.93,23.0,2.12
1.0,0.0,0.0,0.0,760.0,28.1,90.0,0.74,16.0,2.63
1.0,0.0,0.0,0.0,365.0,26.4,98.0,0.87,17.0,1.69
1.0,0.0,0.0,0.0,918.0,29.9,97.0,0.88,11.0,1.52
1.0,0.0,0.0,0.0,745.0,25.3,91.0,0.7,13.0,3.19
0.0,0.0,1.0,0.0,353.0,32.9,75.0,0.47,14.0,1.92
0.0,1.0,0.0,0.0,519.0,18.7,72.0,0.33,3.0,2.41
0.0,0.0,0.0,1.0,683.0,16.7,66.0,0.06,18.0,1.37
1.0,0.0,0.0,0.0,831.0,22.2,88.0,0.89,18.0,1.99
0.0,1.0,0.0,0.0,549.0,19.0,84.0,0.17,7.0,2.55
0.0,1.0,0.0,0.0,497.0,19.3,85.0,0.1,12.0,2.79
0.0,0.0,1.0,0.0,315.0,32.8,64.0,0.34,13.0,1.26
1.0,0.0,0.0,0.0,939.0,29.0,94.0,0.84,13.0,1.53
0.0,0.0,1.0,0.0,790.0,31.4,75.0,0.21,13.0,1.81
0.0,0.0,0.0,1.0,618.0,20.7,75.0,0.06,13.0,1.69
0.0,0.0,0.0,1.0,651.0,12.1,72.0,0.11,15.0,1.71
1.0,0.0,0.0,0.0,848.0,28.6,93.0,0.72,20.0,1.75
1.0,0.0,0.0,0.0,786.0,27.7,89.0,0.87,20.0,1.41
1.0,0.0,0.0,0.0,430.0,22.6,92.0,0.53,22.0,1.8
1.0,0.0,0.0,0.0,601.0,29.6,85.0,0.73,0.0,2.72
1.0,0.0,0.0,0.0,767.0,22.9,86.0,0.55,13.0,2.45
0.0,0.0,1.0,0.0,262.0,26.0,69.0,0.46,18.0,1.38
0.0,0.0,1.0,0.0,799.0,30.7,68.0,0.26,2.0,1.77
1.0,0.0,0.0,0.0,654.0,24.5,90.0,0.81,12.0,1.41
1.0,0.0,0.0,0.0,950.0,26.0,89.0,0.87,21.0,1.58
1.0,0.0,0.0,0.0,356.0,28.4,96.0,0.62,8.0,2.02
1.0,0.0,0.0,0.0,795.0,24.3,90.0,0.94,7.0,1.44
1.0,0.0,0.0,0.0,834.0,26.4,86.0,0.57,22.0,1.74
1.0,0.0,0.0,0.0,550.0,28.8,86.0,0.63,0.0,2.22
1.0,0.0,0.0,0.0,875.0,23.1,96.0,0.56,23.0,1.22
0.0,1.0,0.0,0.0,433.0,24.0,77.0,0.31,11.0,1.66
0.0,0.0,1.0,0.0,447.0,26.4,81.0,0.23,18.0,1.14
0.0,1.0,0.0,0.0,805.0,19.0,72.0,0.15,1.0,2.37
0.0,1.0,0.0,0.0,828.0,27.7,79.0,0.22,23.0,2.08
0.0,1.0,0.0,0.0,395.0,26.6,71.0,0.13,19.0,2.36
1.0,0.0,0.0,0.0,342.0,22.2,95.0,0.82,12.0,1.18
0.0,1.0,0.0,0.0,658.0,25.4,80.0,0.17,5.0,1.98
1.0,0.0,0.0,0.0,460.0,27.4,96.0,0.6,15.0,2.27
0.0,0.0,0.0,1.0,692.0,14.1,74.0,0.01,2.0,1.66
1.0,0.0,0.0,0.0,657.0,29.0,91.0,0.62,14.0,1.79
1.0,0.0,0.0,0.0,556.0,28.6,93.0,0.7,8.0,1.81
1.0,0.0,0.0,0.0,542.0,24.4,94.0,0.62,7.0,2.19
0.0,0.0,0.0,1.0,458.0,20.2,68.0,0.13,11.0,1.4
0.0,0.0,0.0,1.0,851.0,20.7,66.0,0.1,18.0,2.31
0.0,0.0,1.0,0.0,950.0,30.1,66.0,0.3,23.0,2.23
1.0,0.0,0.0,0.0,380.0,29.1,92.0,0.74,15.0,2.73
0.0,1.0,0.0,0.0,657.0,25.9,70.0,0.22,2.0,3.07
0.0,0.0,1.0,0.0,587.0,26.7,62.0,0.2,7.0,1.59
1.0,0.0,0.0,0.0,737.0,24.8,87.0,0.87,4.0,1.21
1.0,0.0,0.0,0.0,273.0,29.5,92.0,0.83,6.0,1.65
1.0,0.0,0.0,0.0,756.0,27.7,91.0,0.52,4.0,1.31
0.0,0.0,0.0,1.0,753.0,20.2,79.0,0.15,7.0,3.32
1.0,0.0,0.0,0.0,947.0,23.0,88.0,0.57,21.0,1.62
0.0,1.0,0.0,0.0,401.0,23.9,76.0,0.14,14.0,1.78
0.0,0.0,1.0,0.0,680.0,32.2,81.0,0.31,6.0,1.97
0.0,0.0,0.0,1.0,835.0,20.1,65.0,0.03,0.0,1.38
0.0,0.0,0.0,1.0,659.0,14.7,73.0,0.05,16.0,1.54
1.0,0.0,0.0,0.0,379.0,24.5,96.0,0.64,8.0,1.29
1.0,0.0,0.0,0.0,280.0,29.1,94.0,0.66,12.0,2.39
0.0,0.0,0.0,1.0,567.0,17.4,70.0,0.15,21.0,1.67
1.0,0.0,0.0,0.0,442.0,24.4,88.0,0.57,2.0,1.81
0.0,1.0,0.0,0.0,756.0,19.6,72.0,0.22,1.0,1.54
1.0,0.0,0.0,0.0,700.0,29.8,87.0,0.67,11.0,2.01
1.0,0.0,0.0,0.0,362.0,22.7,94.0,0.64,20.0,1.52
0.0,1.0,0.0,0.0,279.0,24.6,79.0,0.14,6.0,1.62
1.0,0.0,0.0,0.0,920.0,24.6,92.0,0.86,14.0,0.96
1.0,0.0,0.0,0.0,905.0,26.8,98.0,0.64,23.0,2.66
0.0,1.0,0.0,0.0,636.0,25.7,81.0,0.15,10.0,2.23
0.0,1.0,0.0,0.0,923.0,27.7,75.0,0.22,7.0,1.0
1.0,0.0,0.0,0.0,387.0,26.3,94.0,0.8,10.0,1.53
0.0,1.0,0.0,0.0,467.0,26.7,75.0,0.37,9.0,2.33
1.0,0.0,0.0,0.0,674.0,23.3,85.0,0.72,8.0,1.45
1.0,0.0,0.0,0.0,512.0,29.8,94.0,0.56,21.0,1.55
1.0,0.0,0.0,0.0,586.0,23.1,94.0,0.51,2.0,1.19
1.0,0.0,0.0,0.0,422.0,26.2,97.0,0.82,10.0,2.91
0.0,1.0,0.0,0.0,431.0,18.4,75.0,0.25,11.0,1.7
0.0,0.0,1.0,0.0,548.0,31.0,84.0,0.38,15.0,2.37
0.0,1.0,0.0,0.0,753.0,27.3,82.0,0.3,9.0,2.59
1.0,0.0,0.0,0.0,822.0,26.5,94.0,0.75,13.0,2.17
0.0,0.0,1.0,0.0,872.0,25.9,69.0,0.15,15.0,1.76
1.0,0.0,0.0,0.0,630.0,28.0,85.0,0.92,16.0,2.56
0.0,0.0,1.0,0.0,670.0,27.0,60.0,0.58,9.0,2.95
1.0,0.0,0.0,0.0,788.0,28.2,86.0,0.97,22.0,1.45
0.0,1.0,0.0,0.0,250.0,20.0,79.0,0.23,12.0,3.04
0.0,0.0,0.0,1.0,839.0,18.3,73.0,0.03,3.0,1.59
0.0,0.0,0.0,1.0,725.0,17.4,77.0,0.02,8.0,1.26
1.0,0.0,0.0,0.0,324.0,27.8,88.0,0.9,4.0,1.43
0.0,0.0,1.0,0.0,256.0,26.1,69.0,0.23,15.0,2.47
1.0,0.0,0.0,0.0,534.0,23.8,97.0,0.95,4.0,1.75
1.0,0.0,0.0,0.0,373.0,27.2,91.0,0.76,18.0,1.89
1.0,0.0,0.0,0.0,391.0,26.5,87.0,0.64,7.0,2.2
0.0,0.0,1.0,0.0,736.0,32.0,63.0,0.51,11.0,1.42
0.0,1.0,0.0,0.0,322.0,24.0,83.0,0.2,12.0,1.18
0.0,0.0,1.0,0.0,675.0,29.4,80.0,0.13,6.0,1.95
1.0,0.0,0.0,0.0,848.0,29.7,87.0,0.82,10.0,1.54
1.0,0.0,0.0,0.0,905.0,27.7,87.0,0.57,19.0,2.06
0.0,0.0,0.0,1.0,754.0,21.9,75.0,0.08,17.0,1.7
0.0,1.0,0.0,0.0,388.0,22.6,85.0,0.25,10.0,1.23
1.0,0.0,0.0,0.0,824.0,24.5,85.0,0.94,21.0,1.97
0.0,1.0,0.0,0.0,878.0,21.5,72.0,0.19,18.0,2.56
1.0,0.0,0.0,0.0,450.0,27.2,90.0,0.98,3.0,1.87
0.0,1.0,0.0,0.0,360.0,21.0,85.0,0.14,23.0,1.34
1.0,0.0,0.0,0.0,458.0,24.6,97.0,0.55,23.0,2.46
1.0,0.0,0.0,0.0,280.0,27.2,90.0,0.57,10.0,1.51
1.0,0.0,0.0,0.0,286.0,27.7,87.0,0.74,21.0,2.0
1.0,0.0,0.0,0.0,474.0,23.6,97.0,0.53,21.0,1.11
0.0,1.0,0.0,0.0,884.0,21.7,85.0,0.31,2.0,1.82
1.0,0.0,0.0,0.0,833.0,29.0,96.0,0.91,9.0,1.9
0.0,0.0,1.0,0.0,667.0,29.0,60.0,0.38,5.0,3.31
0.0,1.0,0.0,0.0,401.0,22.9,79.0,0.22,15.0,0.82
1.0,0.0,0.0,0.0,597.0,22.2,94.0,0.79,20.0,2.82
0.0,0.0,0.0,1.0,680.0,21.5,73.0,0.1,21.0,1.26
0.0,1.0,0.0,0.0,419.0,19.1,76.0,0.21,1.0,2.62
0.0,0.0,0.0,1.0,404.0,13.3,75.0,0.08,21.0,3.03
1.0,0.0,0.0,0.0,566.0,22.2,85.0,0.7,10.0,2.12
1.0,0.0,0.0,0.0,571.0,25.2,98.0,0.81,13.0,2.16
0.0,0.0,0.0,1.0,332.0,17.5,72.0,0.05,4.0,1.23
1.0,0.0,0.0,0.0,914.0,22.9,90.0,0.91,8.0,2.12
0.0,0.0,1.0,0.0,483.0,31.6,84.0,0.54,22.0,1.24
0.0,0.0,0.0,1.0,831.0,22.0,66.0,0.1,3.0,2.54
0.0,0.0,1.0,0.0,663.0,28.1,82.0,0.39,22.0,1.19
1.0,0.0,0.0,0.0,593.0,27.8,97.0,0.76,12.0,1.92
0.0,0.0,0.0,1.0,319.0,19.9,66.0,0.12,19.0,2.56
0.0,0.0,1.0,0.0,874.0,27.3,67.0,0.1,7.0,1.12
0.0,0.0,1.0,0.0,717.0,32.7,64.0,0.17,4.0,1.97
0.0,1.0,0.0,0.0,851.0,24.1,82.0,0.2,10.0,1.31
0.0,0.0,0.0,1.0,317.0,19.5,67.0,0.06,4.0,2.39
0.0,0.0,0.0,1.0,540.0,15.6,73.0,0.09,20.0,2.37
0.0,0.0,1.0,0.0,812.0,28.9,71.0,0.38,9.0,2.31
1.0,0.0,0.0,0.0,821.0,23.5,91.0,0.96,23.0,1.3
0.0,0.0,0.0,1.0,545.0,20.6,68.0,0.05,16.0,2.03
1.0,0.0,0.0,0.0,783.0,28.1,88.0,0.96,0.0,1.76
1.0,0.0,0.0,0.0,672.0,25.0,97.0,0.98,16.0,1.6
0.0,1.0,0.0,0.0,278.0,26.3,82.0,0.15,23.0,1.06
1.0,0.0,0.0,0.0,872.0,24.1,87.0,0.91,12.0,2.01
0.0,1.0,0.0,0.0,422.0,21.6,72.0,0.35,22.0,1.18
1.0,0.0,0.0,0.0,327.0,29.1,96.0,0.6,14.0,1.95
1.0,0.0,0.0,0.0,609.0,25.5,95.0,0.65,7.0,1.62
1.0,0.0,0.0,0.0,445.0,24.6,96.0,0.81,3.0,1.76
0.0,0.0,0.0,1.0,633.0,16.9,73.0,0.15,10.0,0.9
0.0,1.0,0.0,0.0,729.0,20.8,76.0,0.39,15.0,1.39
1.0,0.0,0.0,0.0,437.0,23.0,88.0,0.64,4.0,1.52
0.0,0.0,1.0,0.0,676.0,28.2,83.0,0.27,12.0,1.57
0.0,0.0,0.0,1.0,908.0,15.7,77.0,0.07,16.0,1.43
0.0,1.0,0.0,0.0,438.0,26.7,83.0,0.15,12.0,1.29
0.0,1.0,0.0,0.0,747.0,24.5,80.0,0.3,20.0,2.62
0.0,0.0,0.0,1.0,558.0,20.4,65.0,0.13,16.0,2.22
0.0,0.0,0.0,1.0,436.0,19.2,74.0,0.02,20.0,1.39
0.0,0.0,0.0,1.0,464.0,17.5,75.0,0.07,23.0,2.48
0.0,1.0,0.0,0.0,479.0,21.0,83.0,0.25,5.0,1.38
0.0,1.0,0.0,0.0,736.0,25.7,84.0,0.35,11.0,0.81
1.0,0.0,0.0,0.0,579.0,28.6,97.0,0.52,5.0,1.6
1.0,0.0,0.0,0.0,514.0,27.4,86.0,0.55,6.0,1.83
0.0,1.0,0.0,0.0,921.0,26.2,79.0,0.19,10.0,1.45
0.0,0.0,1.0,0.0,761.0,28.7,82.0,0.48,2.0,1.14
1.0,0.0,0.0,0.0,820.0,24.1,95.0,0.76,15.0,1.51
1.0,0.0,0.0,0.0,676.0,27.2,87.0,0.89,17.0,1.71
1.0,0.0,0.0,0.0,497.0,24.7,96.0,0.64,13.0,1.44
1.0,0.0,0.0,0.0,871.0,25.4,97.0,0.55,10.0,1.72
1.0,0.0,0.0,0.0,705.0,22.4,96.0,0.82,16.0,2.57
0.0,1.0,0.0,0.0,312.0,27.9,74.0,0.18,14.0,1.07
1.0,0.0,0.0,0.0,359.0,24.1,89.0,0.89,8.0,2.05
1.0,0.0,0.0,0.0,819.0,23.8,90.0,0.51,22.0,1.3
1.0,0.0,0.0,0.0,796.0,23.9,92.0,0.96,11.0,2.22
1.0,0.0,0.0,0.0,489.0,22.5,93.0,0.95,15.0,1.57
1.0,0.0,0.0,0.0,648.0,26.7,88.0,0.75,9.0,2.16
1.0,0.0,0.0,0.0,830.0,22.0,85.0,0.5,13.0,1.06
0.0,1.0,0.0,0.0,397.0,18.8,72.0,0.17,16.0,2.18
1.0,0.0,0.0,0.0,869.0,25.3,98.0,0.99,19.0,1.32
1.0,0.0,0.0,0.0,481.0,29.3,94.0,0.96,11.0,1.94
0.0,1.0,0.0,0.0,891.0,20.7,76.0,0.29,5.0,1.58
1.0,0.0,0.0,0.0,260.0,28.9,85.0,0.58,7.0,1.83
0.0,1.0,0.0,0.0,416.0,24.7,73.0,0.25,5.0,1.13
0.0,1.0,0.0,0.0,473.0,20.3,74.0,0.16,23.0,1.27
1.0,0.0,0.0,0.0,757.0,23.6,96.0,0.63,21.0,0.95
1.0,0.0,0.0,0.0,858.0,26.0,94.0,0.92,10.0,1.4
0.0,0.0,1.0,0.0,520.0,27.2,74.0,0.59,4.0,1.0
0.0,0.0,1.0,0.0,401.0,28.2,76.0,0.47,6.0,2.12
0.0,1.0,0.0,0.0,299.0,27.3,81.0,0.14,4.0,1.96
1.0,0.0,0.0,0.0,282.0,23.1,94.0,0.79,18.0,1.6
0.0,0.0,1.0,0.0,611.0,31.8,73.0,0.1,3.0,2.14
1.0,0.0,0.0,0.0,307.0,27.4,90.0,0.52,12.0,2.7
0.0,0.0,1.0,0.0,395.0,27.6,82.0,0.56,11.0,1.65
0.0,0.0,1.0,0.0,544.0,25.4,78.0,0.31,10.0,1.17
1.0,0.0,0.0,0.0,654.0,28.8,88.0,0.97,12.0,1.23
0.0,1.0,0.0,0.0,374.0,27.3,76.0,0.33,14.0,2.54
0.0,0.0,0.0,1.0,726.0,20.1,71.0,0.13,12.0,1.97
1.0,0.0,0.0,0.0,418.0,26.1,98.0,0.61,6.0,1.27
0.0,0.0,1.0,0.0,928.0,30.8,67.0,0.2,23.0,2.06
1.0,0.0,0.0,0.0,821.0,25.9,93.0,0.91,19.0,2.61
0.0,0.0,0.0,1.0,548.0,19.3,75.0,0.13,13.0,1.33
0.0,1.0,0.0,0.0,568.0,22.0,84.0,0.39,21.0,2.11
0.0,1.0,0.0,0.0,299.0,20.0,84.0,0.15,16.0,2.63
1.0,0.0,0.0,0.0,625.0,25.1,90.0,0.81,14.0,3.4
1.0,0.0,0.0,0.0,587.0,22.2,91.0,0.55,16.0,1.26
1.0,0.0,0.0,0.0,445.0,26.4,92.0,0.74,5.0,1.56
1.0,0.0,0.0,0.0,899.0,29.7,88.0,0.98,3.0,1.44
0.0,1.0,0.0,0.0,549.0,27.1,78.0,0.17,13.0,1.62
1.0,0.0,0.0,0.0,522.0,27.8,97.0,1.0,2.0,2.38
0.0,0.0,0.0,1.0,287.0,15.0,73.0,0.11,4.0,3.37
1.0,0.0,0.0,0.0,562.0,24.2,85.0,0.98,13.0,1.88
0.0,0.0,1.0,0.0,457.0,30.7,78.0,0.19,22.0,1.12
0.0,1.0,0.0,0.0,416.0,25.9,82.0,0.3,16.0,1.51
0.0,0.0,0.0,1.0,465.0,15.7,70.0,0.06,16.0,1.74
1.0,0.0,0.0,0.0,444.0,22.4,96.0,0.87,11.0,2.02
0.0,0.0,0.0,1.0,881.0,19.8,69.0,0.14,9.0,1.89
1.0,0.0,0.0,0.0,633.0,28.7,88.0,1.0,7.0,0.85
1.0,0.0,0.0,0.0,347.0,23.1,89.0,0.84,2.0,1.14
1.0,0.0,0.0,0.0,796.0,22.4,86.0,0.52,6.0,1.5
0.0,0.0,1.0,0.0,645.0,27.7,66.0,0.39,2.0,2.04
0.0,0.0,1.0,0.0,726.0,26.4,79.0,0.21,9.0,2.15
1.0,0.0,0.0,0.0,697.0,26.4,97.0,0.53,14.0,3.08
1.0,0.0,0.0,0.0,927.0,24.9,87.0,0.87,10.0,2.76
1.0,0.0,0.0,0.0,537.0,24.6,88.0,0.54,9.0,3.03
1.0,0.0,0.0,0.0,398.0,23.6,94.0,0.8,2.0,1.67
0.0,1.0,0.0,0.0,331.0,19.5,75.0,0.11,6.0,2.81
0.0,0.0,1.0,0.0,933.0,30.4,79.0,0.31,23.0,1.51
1.0,0.0,0.0,0.0,371.0,24.7,90.0,0.84,3.0,2.49
1.0,0.0,0.0,0.0,528.0,24.9,93.0,1.0,17.0,1.83
1.0,0.0,0.0,0.0,438.0,23.8,97.0,0.64,18.0,2.26
1.0,0.0,0.0,0.0,327.0,22.7,90.0,0.69,0.0,1.09
0.0,1.0,0.0,0.0,757.0,25.5,80.0,0.31,13.0,2.15
0.0,0.0,1.0,0.0,749.0,30.6,80.0,0.28,6.0,2.74
0.0,0.0,1.0,0.0,728.0,26.7,78.0,0.22,10.0,1.59
0.0,1.0,0.0,0.0,393.0,24.7,81.0,0.32,9.0,1.59
1.0,0.0,0.0,0.0,459.0,26.9,94.0,0.82,4.0,2.34
0.0,0.0,0.0,1.0,546.0,14.2,66.0,0.08,21.0,1.47
0.0,0.0,1.0,0.0,859.0,31.1,66.0,0.47,5.0,1.82
1.0,0.0,0.0,0.0,736.0,22.9,92.0,0.67,11.0,1.8
0.0,1.0,0.0,0.0,608.0,21.1,82.0,0.1,6.0,2.31
1.0,0.0,0.0,0.0,463.0,28.4,95.0,0.76,4.0,1.45
0.0,0.0,1.0,0.0,325.0,25.3,60.0,0.58,4.0,1.8
1.0,0.0,0.0,0.0,376.0,22.9,88.0,0.83,16.0,1.97
0.0,1.0,0.0,0.0,375.0,26.1,80.0,0.11,9.0,1.81
0.0,1.0,0.0,0.0,643.0,19.8,83.0,0.16,22.0,1.14
0.0,1.0,0.0,0.0,296.0,25.7,72.0,0.39,12.0,1.38
1.0,0.0,0.0,0.0,892.0,24.4,95.0,0.71,22.0,1.27
1.0,0.0,0.0,0.0,578.0,25.3,98.0,0.73,7.0,2.13
0.0,1.0,0.0,0.0,629.0,22.5,70.0,0.32,14.0,2.38
0.0,1.0,0.0,0.0,674.0,26.4,79.0,0.24,8.0,1.66
0.0,1.0,0.0,0.0,542.0,23.9,74.0,0.14,9.0,3.04
0.0,1.0,0.0,0.0,922.0,27.4,81.0,0.15,12.0,2.73
1.0,0.0,0.0,0.0,399.0,27.6,95.0,0.85,14.0,1.97
1.0,0.0,0.0,0.0,801.0,22.7,94.0,0.88,13.0,1.36
0.0,0.0,0.0,1.0,821.0,16.4,72.0,0.14,16.0,2.3
1.0,0.0,0.0,0.0,921.0,23.6,89.0,0.87,20.0,1.84
1.0,0.0,0.0,0.0,708.0,23.4,88.0,0.97,18.0,2.34
1.0,0.0,0.0,0.0,302.0,29.3,97.0,0.65,16.0,3.06
0.0,0.0,1.0,0.0,867.0,28.6,70.0,0.25,11.0,3.3
0.0,1.0,0.0,0.0,600.0,18.9,82.0,0.17,10.0,1.56
0.0,1.0,0.0,0.0,691.0,20.7,74.0,0.13,10.0,0.92
0.0,0.0,1.0,0.0,516.0,28.1,78.0,0.52,22.0,1.52
1.0,0.0,0.0,0.0,632.0,25.1,90.0,0.53,13.0,2.03
1.0,0.0,0.0,0.0,728.0,28.7,96.0,0.68,4.0,2.38
1.0,0.0,0.0,0.0,322.0,22.7,94.0,0.6,4.0,2.54
0.0,1.0,0.0,0.0,854.0,22.0,72.0,0.34,18.0,2.07
0.0,0.0,0.0,1.0,268.0,15.0,78.0,0.08,12.0,2.0
0.0,0.0,0.0,1.0,559.0,15.5,78.0,0.09,7.0,2.31
0.0,0.0,0.0,1.0,904.0,13.8,69.0,0.03,1.0,2.34
1.0,0.0,0.0,0.0,835.0,25.0,93.0,0.51,23.0,1.29
1.0,0.0,0.0,0.0,851.0,26.1,92.0,0.78,8.0,2.49
0.0,1.0,0.0,0.0,404.0,21.4,78.0,0.12,19.0,1.89
0.0,0.0,0.0,1.0,712.0,18.6,78.0,0.04,16.0,1.81
0.0,1.0,0.0,0.0,292.0,25.2,77.0,0.23,8.0,2.93
0.0,1.0,0.0,0.0,672.0,19.1,73.0,0.18,0.0,1.91
0.0,0.0,0.0,1.0,523.0,13.0,72.0,0.11,11.0,1.21
0.0,0.0,1.0,0.0,300.0,30.5,74.0,0.5,3.0,1.19
0.0,1.0,0.0,0.0,937.0,27.6,84.0,0.23,14.0,1.42
1.0,0.0,0.0,0.0,887.0,27.6,92.0,0.69,14.0,1.61
0.0,1.0,0.0,0.0,565.0,23.1,72.0,0.3,10.0,2.33
1.0,0.0,0.0,0.0,804.0,27.8,91.0,0.82,8.0,2.37
0.0,1.0,0.0,0.0,903.0,22.4,77.0,0.13,2.0,1.2
0.0,0.0,1.0,0.0,293.0,30.6,85.0,0.12,12.0,1.03
0.0,1.0,0.0,0.0,917.0,18.6,74.0,0.27,14.0,2.68
0.0,0.0,1.0,0.0,254.0,28.8,79.0,0.44,12.0,1.56
0.0,0.0,1.0,0.0,723.0,27.2,80.0,0.41,12.0,0.93
0.0,0.0,0.0,1.0,663.0,14.1,76.0,0.04,17.0,2.3
1.0,0.0,0.0,0.0,862.0,22.9,95.0,0.83,4.0,2.08
0.0,0.0,0.0,1.0,530.0,13.3,71.0,0.01,16.0,1.89
